Restaurant_id,Restaurant_name,Location_id,Cuisine,Top_Dishes,Price_for_two,Features,Dining_available,Delivery_available
R2657,Leo Fortune Bakers,L024,"['Bakery', ' Fast Food']",Invalid,200,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Desserts and Bakes', 'Pre-Ordering Required']",YES,YES
R2658,Bakery Garden,L052,['Bakery'],Invalid,300,"['Home Delivery', 'Outdoor Seating', 'Desserts and Bakes']",YES,YES
R2659,Kulambu - The Curries,L011,"['North Indian', ' Chinese', ' Chettinad']",Invalid,200,"['Breakfast', 'Home Delivery']",NO,YES
R2660,The BIG Burger,L034,"['Burger', ' Fast Food']",Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,YES
R2661,The Bakersman - Bakery & Cafe,L050,"['Bakery', ' Fast Food', ' Desserts']",Invalid,350,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
R2662,Desi Addict,L010,['North Indian'],Invalid,300,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R2663,FB Cakes N Sweets,L051,"['Bakery', ' Mithai', ' Desserts']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Pre-Ordering Required', 'Desserts and Bakes']",YES,YES
R2664,Singapore Restaurant and Caterers,L090,"['South Indian', ' Chinese']",Invalid,350,"['Home Delivery', 'Indoor Seating']",YES,YES
R2665,Sri Venkateshwara's Dal Roti Restaurant,L079,"['North Indian', ' Chettinad', ' Beverages']",['Roti'],350,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Table Reservation Not Required', 'Indoor Seating']",YES,YES
R2666,Bai Biriyani,L070,"['Chettinad', ' Chinese']",Invalid,200,['Indoor Seating'],YES,NO
R2667,Liquids,L066,"['Beverages', ' Juices']",Invalid,200,['Home Delivery'],NO,NO
R2668,Hot Pan,L069,"['Sandwich', ' Fast Food']",Invalid,500,"['Home Delivery', 'Indoor Seating']",YES,YES
R2669,Mastan Briyani,L004,"['Biryani', ' North Indian']",Invalid,400,['Home Delivery'],NO,YES
R2670,Juś Pure,L038,"['Juices', ' Beverages', ' Healthy Food']",['Smoothie Bowl'],400,"['Breakfast', 'Home Delivery']",NO,YES
R2671,Cibiya Fast Food And Chettinad Hotel,L054,"['South Indian', ' Chinese']",Invalid,250,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
R2672,Crosta,L027,['Italian'],Invalid,300,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R2673,Pallav,L001,"['South Indian', ' North Indian']",Invalid,400,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,NO
R2674,Roll Story,L268,"['Rolls', ' Fast Food', ' Beverages']",Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,YES
R2675,The Little Goat,L019,"['Chinese', ' North Indian', ' Mughlai', ' Arabian']",Invalid,700,"['Home Delivery', 'Indoor Seating']",YES,YES
R2676,Hi Lite,L053,"['Juices', ' Fast Food']",Invalid,400,"['Home Delivery', 'Indoor Seating', 'Free Parking']",YES,NO
R2677,Tist N Taste,L019,"['North Indian', ' Chinese', ' Chettinad']",Invalid,550,"['Home Delivery', 'Table booking for Groups', 'Indoor Seating', 'Free Parking', 'Table reservation required']",YES,YES
R2678,Al-Hayat Restaurant,L010,"['Biryani', ' North Indian', ' South Indian', ' Chinese']",Invalid,400,"['Home Delivery', 'Indoor Seating', 'Free Parking']",YES,YES
R2679,Why Zone,L022,"['North Indian', ' South Indian', ' Chinese']",Invalid,250,"['Home Delivery', 'Indoor Seating']",YES,YES
R2680,Dhaba Cafe,L009,"['Chinese', ' North Indian', ' Beverages']",Invalid,550,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R2681,SSD Meat World And Restaurant,L011,"['Chinese', ' Raw Meats']",Invalid,550,"['Home Delivery', 'Indoor Seating']",YES,YES
R2682,Cakes And Berrys,L110,['Bakery'],Invalid,400,"['Indoor Seating', 'Desserts and Bakes']",YES,NO
R2683,Master Chef,L077,"['Chinese', ' Chettinad', ' South Indian', ' North Indian']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Wifi']",YES,NO
R2684,Mydil Biriyani & Fast Food,L076,"['Biryani', ' Fast Food']",Invalid,250,['Indoor Seating'],YES,NO
R2685,Hotel Varsha Pure Veg Fast Foods,L008,"['South Indian', ' Chinese', ' North Indian']",Invalid,500,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R2686,Kings Kitchen,L060,['Chinese'],Invalid,250,['Home Delivery'],NO,YES
R2687,Coal Dosa 99,L033,['South Indian'],Invalid,250,['Home Delivery'],NO,YES
R2688,Kudanthai Restaurant,L010,"['South Indian', ' Chinese', ' North Indian']",Invalid,250,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available']",YES,NO
R2689,Al-Quddus Biriyani,L001,"['Biryani', ' Chinese']",Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,YES
R2690,Deepam Tiffin Centre,L051,['South Indian'],Invalid,200,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
R2691,Swaad Anusaar,L007,"['Fast Food', ' Street Food', ' North Indian', ' Chinese']",Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,YES
R2692,Maya Chats,L109,"['Street Food', ' Mithai']",Invalid,100,"['Takeaway Only', 'Vegetarian Only', 'Standing Tables', 'Desserts and Bakes']",YES,NO
R2693,Hotel Rahaa Vilas,L049,"['North Indian', ' South Indian', ' Chinese', ' Street Food']",Invalid,400,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']",YES,YES
R2694,Thoothukudi Parotta,L022,['South Indian'],Invalid,300,['Home Delivery'],NO,YES
R2695,Chai Kanth,L019,['Beverages'],Invalid,200,"['Home Delivery', 'Indoor Seating', 'Self Service', 'Desserts and Bakes']",YES,YES
R2696,Amaravathi Bistro,L106,"['South Indian', ' Chinese', ' Biryani', ' Chettinad']",Invalid,850,"['Home Delivery', 'Mall Parking', 'Indoor Seating']",YES,NO
R2697,Gharwaalatiffin,L018,"['North Indian', ' Continental', ' Fast Food', ' Chinese']",Invalid,700,"['Delivery Only', 'Vegetarian Only']",NO,YES
R2698,Freshh Cakes,L070,"['Bakery', ' Fast Food']",Invalid,300,"['Home Delivery', 'Indoor Seating', 'Pre-Ordering Required', 'Desserts and Bakes']",YES,NO
R2699,Truffle Delight,L069,"['Bakery', ' Fast Food', ' Desserts']",Invalid,350,"['Home Delivery', 'Indoor Seating', 'Pre-Ordering Required', 'Desserts and Bakes']",YES,YES
R2700,Sree Ganapathy Mess,L053,"['North Indian', ' South Indian']",Invalid,100,"['Breakfast', 'Home Delivery']",NO,YES
R2701,New Annapurana,L080,"['Mithai', ' North Indian', ' Chinese', ' Desserts', ' South Indian']",Invalid,300,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R2702,Shawarma 360 Degree,L033,['Lebanese'],Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,YES
R2703,Karaikudi Kumar Mess,L010,"['South Indian', ' Chinese', ' North Indian', ' Biryani']",Invalid,450,"['Home Delivery', 'Indoor Seating']",YES,YES
R2704,Torpedo,L051,['Fast Food'],Invalid,300,['Home Delivery'],NO,YES
R2705,Hotel Arunachala,L001,"['South Indian', ' Chinese', ' North Indian']",Invalid,450,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R2706,Taj Mahal Biriyani Catering,L011,"['Biryani', ' North Indian', ' Chinese']",Invalid,450,"['Home Delivery', 'Table Reservation Not Required', 'Indoor Seating']",YES,YES
R2707,Zawaj Biriyani,L055,"['Biryani', ' Fast Food']",Invalid,300,['Delivery Only'],NO,YES
R2708,Dum Briyani,L010,['Biryani'],Invalid,400,"['Home Delivery', 'Free Parking', 'Indoor Seating']",YES,YES
R2709,Envy By Sathyam Cinemas,L025,"['South Indian', ' North Indian']",Invalid,300,['Home Delivery'],NO,YES
R2710,Madurai Nambi Vilas,L088,"['South Indian', ' Biryani', ' Chettinad']",Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,YES
R2711,Hot Chaat & Sweets,L016,"['Street Food', ' Sandwich']",Invalid,150,"['Home Delivery', 'Vegetarian Only']",NO,YES
R2712,Pan & Pastry,L036,['Bakery'],Invalid,300,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Desserts and Bakes']",YES,NO
R2713,Punnu da Dhaba,L080,"['North Indian', ' Chinese']",Invalid,150,"['Home Delivery', 'Indoor Seating', 'Free Parking']",YES,YES
R2714,Ambis Cafe,L027,"['Fast Food', ' South Indian', ' North Indian']",Invalid,200,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",YES,NO
R2715,Amrin Biryani,L070,['Biryani'],Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,YES
R2716,Asia Seven Express,L015,"['Asian', ' Chinese']","['Noodle', ' Spring Roll', ' Fried Rice Chicken']",600,"['Home Delivery', 'Mall Parking', 'Indoor Seating']",YES,YES
R2717,KVR Bakery,L013,"['Bakery', ' Fast Food', ' Sandwich']",Invalid,200,"['Desserts and Bakes', 'Indoor Seating']",YES,NO
R2718,Benney Bakes N Cakes,L060,"['Bakery', ' Fast Food']",Invalid,200,"['Home Delivery', 'Indoor Seating', 'Pre-Ordering Required', 'Desserts and Bakes']",YES,NO
R2719,Anjali Bakery & Sweets,L090,['Bakery'],Invalid,100,"['Takeaway Only', 'Desserts and Bakes']",YES,NO
R2720,Krishna Bhavan,L077,"['Chinese', ' North Indian', ' South Indian']",Invalid,250,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,NO
R2721,Frozen Rolls,L033,"['Burger', ' Desserts', ' Rolls']",Invalid,350,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R2722,Ready2Pick,L027,['North Indian'],Invalid,150,['Indoor Seating'],YES,NO
R2723,Fresh N Tasty,L077,"['Chinese', ' South Indian', ' North Indian']",Invalid,350,"['Home Delivery', 'Indoor Seating']",YES,YES
R2724,Altten D Burger,L083,"['Burger', ' Italian']",['Burgers'],350,"['Home Delivery', 'Free Parking', 'Indoor Seating']",YES,YES
R2725,Vintage Resto Cafe,L036,"['North Indian', ' Chinese']",Invalid,300,"['Home Delivery', 'Outdoor Seating']",YES,YES
R2726,Truly Scrumptious,L021,"['Desserts', ' Ice Cream']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R2727,Yum_Torte,L022,['Bakery'],Invalid,400,"['Home Delivery', 'Pre-Ordering Required', 'Desserts and Bakes', 'Home Baker']",NO,NO
R2728,Hotel Sri Prithvi,L058,"['North Indian', ' South Indian', ' Chinese']",Invalid,300,"['Breakfast', 'Vegetarian Only', 'Indoor Seating']",YES,NO
R2729,JTM Ambur Biriyani,L033,"['Biryani', ' Chinese']",Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,YES
R2730,Rajugari's Ruchulu,L068,['Andhra'],Invalid,300,['Home Delivery'],NO,YES
R2731,RR Biryani,L026,"['Biryani', ' Chinese', ' Mughlai']",Invalid,300,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
R2732,Nizam Grand Inn,L068,"['South Indian', ' Chinese', ' Mughlai']",Invalid,200,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Table reservation required']",YES,YES
R2733,Hot Plate,L016,"['Andhra', ' Chettinad', ' Italian', ' Chinese']",Invalid,1000,"['Home Delivery', 'Indoor Seating', 'Table booking recommended', 'Buffet', 'Desserts and Bakes']",YES,NO
R2734,Safa Biriyani & Fast Food,L011,"['South Indian', ' North Indian', ' Chinese']",Invalid,500,"['Home Delivery', 'Indoor Seating']",YES,NO
R2735,Ainchuvai Biryani,L050,['Biryani'],Invalid,400,['Home Delivery'],NO,YES
R2736,Elegant RB Foods,L044,"['South Indian', ' North Indian', ' Chinese']",Invalid,300,"['Breakfast', 'Home Delivery']",NO,YES
R2737,Tea House,L008,"['Fast Food', ' Beverages', ' Tea']",Invalid,250,"['Home Delivery', 'Outdoor Seating']",YES,YES
R2738,Petti Soru,L053,['South Indian'],Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,YES
R2739,Shallots,L008,"['North Indian', ' Biryani', ' Chinese', ' Chettinad']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Table reservation required']",YES,YES
R2740,Kungfu Paan Da,L022,"['Desserts', ' Paan']",Invalid,150,"['Home Delivery', 'Desserts and Bakes']",NO,YES
R2741,Appachi Family Restaurant,L022,"['North Indian', ' South Indian', ' Chinese']",Invalid,650,"['Home Delivery', 'Indoor Seating']",YES,YES
R2742,The Biryani Life,L010,"['Biryani', ' North Indian']",Invalid,350,['Delivery Only'],NO,YES
R2743,Nawab Biriyani,L051,"['North Indian', ' Chinese', ' BBQ', ' Biryani']",Invalid,400,"['Home Delivery', 'Indoor Seating']",YES,YES
R2744,Biriyani Brothers,L004,"['Biryani', ' Chinese', ' Seafood']",Invalid,500,['Home Delivery'],NO,YES
R2745,Diet In,L009,['South Indian'],Invalid,200,"['Vegetarian Only', 'Free Parking', 'Indoor Seating']",YES,NO
R2746,Durrant's Bar - WelcomHotel,L156,['Finger Food'],Invalid,3000,"['Wheelchair Accessible', 'Full Bar Available', 'Free Parking', 'Valet Parking Available', 'Indoor Seating', 'Table reservation required', 'LGBTQIA Friendly', 'Nightlife', '4/5 Star']",YES,NO
R2747,G Surya Narayana Snacks Centre,L008,['Street Food'],Invalid,100,"['Breakfast', 'Takeaway Only']",YES,NO
R2748,Hotel Kavin,L017,"['South Indian', ' Chinese']",Invalid,200,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
R2749,Quality - Inn,L062,"['South Indian', ' Chinese']",Invalid,400,"['Home Delivery', 'Indoor Seating']",YES,YES
R2750,Food Lover,L087,"['North Indian', ' Chinese', ' Arabian']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']",YES,YES
R2751,North Chappathies,L027,"['North Indian', ' Chinese']",Invalid,350,"['Home Delivery', 'Vegetarian Only']",NO,YES
R2752,Taibah,L032,"['Mughlai', ' Kebab']",Invalid,500,"['Home Delivery', 'Serves Halal', 'Indoor Seating', 'Self Service']",YES,YES
R2753,Rithika Bhavan,L036,"['South Indian', ' Chinese']",Invalid,250,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
R2754,R Cube - Hotel SRR Grand,L200,"['Chinese', ' Biryani']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Table reservation required']",YES,YES
R2755,SPR Food Court,L079,"['Biryani', ' South Indian', ' Fast Food', ' Street Food', ' Sandwich']",Invalid,200,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
R2756,Maggi Point,L031,"['Fast Food', ' Beverages']",Invalid,250,"['Home Delivery', 'Indoor Seating']",NO,NO
R2757,Madurai Sri Devar Mess,L036,"['Chettinad', ' Chinese']",Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,YES
R2758,Real Pizza Corrner,L031,"['Pizza', ' Burger', ' Italian', ' Mexican']",['Pizza'],500,"['Home Delivery', 'Indoor Seating']",YES,YES
R2759,Apple Andhra Family Restaurant,L037,['Andhra'],Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,YES
R2760,Four 60 Restaurant,L010,"['South Indian', ' North Indian', ' Chinese']",Invalid,400,"['Home Delivery', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Buffet']",YES,YES
R2761,Meena Veg Restaurant,L034,"['Street Food', ' Fast Food', ' North Indian', ' South Indian', ' Beverages']",Invalid,500,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Wifi']",YES,YES
R2762,Prabha Foods,L044,"['Chinese', ' Biryani']",Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,YES
R2763,Ar Raziq Beef Kebab Centre,L097,"['Kerala', ' Chinese', ' Biryani']",Invalid,500,"['Home Delivery', 'Indoor Seating']",YES,YES
R2764,Sorgam Bar,L214,['Finger Food'],Invalid,1000,"['Full Bar Available', 'Nightlife', 'Smoking Area', 'Valet Parking Available', 'Indoor Seating']",YES,NO
R2765,CFX Cinema Food Xperience Resto Cafe,L038,"['Cafe', ' Continental', ' Desserts']",Invalid,700,"['Home Delivery', 'Live Entertainment', 'Indoor Seating', 'Desserts and Bakes', 'Live Music']",YES,NO
R2766,Atho Spot,L017,"['Street Food', ' Burmese']",Invalid,150,"['Home Delivery', 'Outdoor Seating']",YES,YES
R2767,XO Belgian Waffle,L083,"['Desserts', ' Beverages']",Invalid,500,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']",YES,YES
R2768,Hearth - Hablis Hotel,L181,['Cafe'],Invalid,1000,"['Indoor Seating', 'Table reservation required']",YES,NO
R2769,Gate Of Madras,L025,"['BBQ', ' North Indian', ' Chinese']",Invalid,400,"['Home Delivery', 'Indoor Seating']",YES,YES
R2770,Araffa Biryani,L268,"['South Indian', ' Chinese', ' Chettinad']",Invalid,400,"['Home Delivery', 'Indoor Seating']",YES,YES
R2771,Kings Vada Pav,L012,"['Street Food', ' Fast Food']",Invalid,200,"['Home Delivery', 'Vegetarian Only']",NO,YES
R2772,Mingx Kittchenz,L048,['South Indian'],Invalid,250,"['Home Delivery', 'Indoor Seating']",YES,YES
R2773,The Cake Door,L057,['Bakery'],Invalid,300,"['Takeaway Only', 'Pre-Ordering Required', 'Home Baker']",YES,NO
R2774,Suriya Sweets,L020,"['Mithai', ' Street Food']",Invalid,100,"['Breakfast', 'Takeaway Only', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes']",YES,NO
R2775,J's Food Souk,L009,"['South Indian', ' Beverages']",Invalid,200,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
R2776,Thirukkural Unvagam,L076,['South Indian'],Invalid,150,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R2777,North Indian Food Express,L019,['North Indian'],Invalid,300,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R2778,New Pamba Multicuisine Restaurant,L014,"['North Indian', ' South Indian', ' Chinese', ' Beverages']",Invalid,400,"['Home Delivery', 'Indoor Seating']",YES,YES
R2779,Sriram Bhojanam,L033,['South Indian'],Invalid,300,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R2780,Sri Krishna Sweets And Bakery,L076,"['Mithai', ' Bakery']",Invalid,350,"['Home Delivery', 'Desserts and Bakes']",NO,YES
R2781,Raju Omlet,L088,"['Fast Food', ' North Indian', ' Beverages']",Invalid,300,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating']",YES,YES
R2782,Old No 7,L019,"['Bar Food', ' Chinese', ' Continental', ' North Indian']",Invalid,1500,"['Full Bar Available', 'Table booking recommended', 'Nightlife', 'Indoor Seating', 'Resto Bar']",YES,NO
R2783,Hotel Sri Vembu Bhavan,L042,"['South Indian', ' Chinese', ' Juices']",Invalid,300,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,YES
R2784,Dindugal Thalapakattu,L019,"['Chinese', ' Seafood', ' North Indian']",Invalid,400,['Indoor Seating'],YES,NO
R2785,Kazim's Biryani,L027,"['South Indian', ' Chinese', ' Arabian', ' Biryani']",Invalid,350,"['Home Delivery', 'Indoor Seating']",YES,YES
R2786,Sandwich @ 42,L268,"['Sandwich', ' Fast Food', ' Beverages']",Invalid,450,"['Home Delivery', 'Free Parking', 'Indoor Seating']",YES,YES
R2787,Chithirakkudi,L027,['Chettinad'],Invalid,250,"['Home Delivery', 'Free Parking', 'Indoor Seating']",YES,YES
R2788,MIXX,L215,['Finger Food'],Invalid,2200,"['Wheelchair Accessible', 'Full Bar Available', 'Nightlife', 'Wifi', 'Smoking Area', 'Free Parking', 'Indoor Seating', 'Valet Parking Available']",YES,NO
R2789,Flavours Of Banaras,L021,"['Paan', ' Beverages']",Invalid,350,"['Home Delivery', 'Outdoor Seating']",YES,YES
R2790,Hotel Sri Mahalakshmi,L037,['South Indian'],Invalid,250,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",YES,NO
R2791,The Pizza King,L088,"['Pizza', ' Fast Food']",Invalid,300,['Home Delivery'],NO,YES
R2792,MARS - Biriyani & Barbecue - HUT,L067,['Biryani'],Invalid,200,"['Home Delivery', 'Bulk Orders Accepted', 'Indoor Seating']",YES,YES
R2793,Lassi Di Hatti,L037,"['Street Food', ' Beverages']",Invalid,200,"['Home Delivery', 'Vegetarian Only', 'Outdoor Seating']",YES,YES
R2794,Le Shawarma Kings,L050,"['Lebanese', ' Fast Food']",Invalid,250,"['Home Delivery', 'Outdoor Seating']",YES,YES
R2795,Andhra Chillies,L075,"['Biryani', ' Andhra']",Invalid,300,"['Home Delivery', 'Indoor Seating']",YES,YES
R2796,Curry on Fire by Sketch,L025,['Chinese'],Invalid,500,"['Breakfast', 'Home Delivery']",NO,YES
R2797,Burmese Kitchen,L049,['Burmese'],Invalid,200,"['Home Delivery', 'Indoor Seating']",YES,YES
R2798,CoCoChilli,L022,"['Italian', ' Chinese', ' Biryani', ' Fast Food']",Invalid,650,"['Home Delivery', 'Indoor Seating']",YES,YES
R2799,Urban Treat Multicuisine BBQ Restaurant,L089,"['North Indian', ' Seafood', ' BBQ', ' Chinese', ' Arabian', ' Desserts']",Invalid,400,"['Home Delivery', 'Outdoor Seating', 'Available for Functions', 'Indoor Seating']",YES,YES
R2800,New Besst Hotel,L068,"['South Indian', ' North Indian', ' Chinese']",Invalid,350,"['Home Delivery', 'Indoor Seating']",YES,NO
R2801,Chai Junction,L090,"['Fast Food', ' Beverages']",Invalid,400,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
R2802,Combo Maniac,L001,"['North Indian', ' Chinese']",Invalid,300,['Delivery Only'],NO,YES
R2803,Capri,L026,"['Chinese', ' Seafood', ' Mughlai', ' Chettinad']",Invalid,450,"['Home Delivery', 'Indoor Seating']",YES,YES
R2804,Padma's Grill,L051,"['North Indian', ' Chinese', ' Chettinad']",Invalid,300,['Home Delivery'],NO,YES
R2805,The Seafarers,L046,"['Seafood', ' North Indian', ' Chinese']",Invalid,450,"['Home Delivery', 'Indoor Seating', 'Free Parking']",YES,YES
R2806,Eskopop,L011,"['Ice Cream', ' Beverages']",Invalid,200,"['Home Delivery', 'Outdoor Seating', 'Desserts and Bakes']",YES,NO
R2807,Annachi Lalackadai,L044,"['North Indian', ' Mithai']",Invalid,300,"['Breakfast', 'Home Delivery', 'Indoor Seating']",YES,YES
