Restaurant_id,Dining_Rating,Dining_Rating_Count,Delivery_Rating,Delivery_Rating_Count,Location_id
R2724,3.1,28,2.8,358,L083
R2725,2.8,35,3.9,59,L036
R2726,3.6,20,3.5,45,L021
R2727,,,,,L022
R2728,3.6,32,,,L058
R2729,3.3,21,3.9,851,L033
R2730,,,3.3,1136,L068
R2731,3.1,46,3.3,1318,L026
R2732,3.4,39,3.3,627,L068
R2733,3.3,26,,,L016
R2734,3.8,48,,,L011
R2735,,,3,1829,L050
R2736,,,3.9,32,L044
R2737,3.7,23,3.7,413,L008
R2738,3.8,32,3.9,69,L053
R2739,3.1,38,3,569,L008
R2740,,,3.9,39,L022
R2741,3.6,25,3.9,250,L022
R2742,,,4.2,127,L010
R2743,3.3,34,3.5,382,L051
R2744,,,4.1,202,L004
R2745,3.5,22,,,L009
R2746,3.5,21,,,L156
R2747,3.9,29,,,L008
R2748,3.5,31,3.4,228,L017
R2749,3.5,34,4,227,L062
R2750,3.1,39,3.6,2616,L087
R2751,,,3.9,983,L027
R2752,3.9,23,4.1,246,L032
R2753,3.1,33,3.6,2004,L036
R2754,3.6,36,3.7,276,L200
R2755,3.5,28,3.9,108,L079
R2756,,,,,L031
R2757,3.2,35,3.7,2164,L036
R2758,3.6,29,3.5,69,L031
R2759,3.5,28,3.7,343,L037
R2760,2.9,35,3.8,80,L010
R2761,3.3,31,3.7,180,L034
R2762,3.7,35,4,1810,L044
R2763,3,31,3,329,L097
R2764,3.2,39,,,L214
R2765,3.5,20,,,L038
R2766,2.5,29,3.7,521,L017
R2767,3.5,32,4.2,427,L083
R2768,3.4,35,,,L181
R2769,3.4,31,3.8,37,L025
R2770,3.5,35,3.8,3011,L268
R2771,,,4,605,L012
R2772,3,28,3.8,511,L048
R2773,3.5,5,,,L057
R2774,3.4,28,,,L020
R2775,2.8,31,3.3,673,L009
R2776,3.7,32,3.6,106,L076
R2777,3.5,42,3.6,3322,L019
R2778,3.2,35,3.9,45,L014
R2779,3.3,32,3.8,2442,L033
R2780,,,4,186,L076
R2781,3.7,21,3.7,51,L088
R2782,3.5,31,,,L019
R2783,3.6,35,3.9,377,L042
R2784,3.6,29,,,L019
R2785,3.6,39,3.9,723,L027
R2786,3.2,32,3.8,2355,L268
R2787,3.5,30,3.8,379,L027
R2788,2.3,29,,,L215
R2789,3.6,21,3.9,29,L021
R2790,3.8,36,,,L037
R2791,,,3.6,406,L088
R2792,3.6,36,3.7,274,L067
R2793,3.1,22,3.6,93,L037
R2794,3.7,28,4.1,88,L050
R2795,3,39,3.6,830,L075
R2796,,,4.2,689,L025
R2797,3.7,30,4.3,110,L049
R2798,3.4,20,3.9,33,L022
R2799,3.2,27,3.6,615,L089
R2800,3.4,48,,,L068
R2801,3.6,28,3.4,38,L090
R2802,,,3.1,257,L001
R2803,3.6,37,4.1,432,L026
R2804,,,3.7,100,L051
R2805,2.9,17,2.6,35,L046
R2806,3.4,16,,,L011
R2807,3.7,39,4,1423,L044
R2808,,,3.9,15,L073
R2809,3.5,22,3.3,66,L028
R2810,,,3.6,1112,L075
R2811,3.3,33,4.2,907,L097
R2812,3.1,26,3.7,504,L053
R2813,3.1,27,4.3,377,L018
R2814,2.7,26,4,188,L268
R2815,,,4.1,245,L092
R2816,3,44,,,L053
R2817,3.5,40,3.3,1377,L005
R2818,3.4,30,3.8,1054,L098
R2819,,,3.8,101,L075
R2820,3.2,40,3.6,2419,L010
R2821,3.5,35,3.7,48,L024
R2822,3.6,37,4,508,L268
R2823,3.7,35,3.6,103,L036
R2824,3.5,31,3.2,534,L047
R2825,3.7,35,3.9,56,L037
R2826,3.7,31,3.9,152,L036
R2827,3.8,11,,,L061
R2828,,,3.9,39,L032
R2829,3.6,27,,,L083
R2830,2.7,27,3.9,1037,L070
R2831,3,36,,,L077
R2832,,,3.8,248,L039
R2833,3.6,17,3.6,345,L033
R2834,2.9,11,3.9,308,L044
R2835,3.4,44,3.9,362,L077
R2836,3,29,3.6,1328,L075
R2837,3.4,35,,,L033
R2838,3.6,21,3.7,178,L109
R2839,3.2,35,4,239,L090
R2840,3.3,9,4.4,81,L101
R2841,3.5,25,3.8,307,L090
R2842,3.7,28,3.9,25,L017
R2843,3.8,22,,,L070
R2844,3.1,23,3.9,60,L072
R2845,3.5,22,3.4,1374,L010
R2846,2.9,24,,,L054
R2847,3,23,,,L013
R2848,2.9,42,,,L040
R2849,3.6,25,3.6,56,L010
R2850,3.4,22,3.6,384,L092
R2851,3.3,33,3.1,1288,L076
R2852,3,25,,,L218
R2853,3.5,24,3.5,224,L009
R2854,3.8,32,,,L089
R2855,3.5,34,3.9,103,L065
R2856,,,4.3,326,L007
R2857,,,4.2,141,L010
R2858,3.1,26,3.7,839,L090
R2859,,,4.1,832,L268
R2860,3.8,30,4.2,744,L014
R2861,3,34,,,L025
R2862,3.6,36,,,L076
R2863,3.3,22,3.5,169,L028
R2864,3.2,28,3.5,82,L049
R2865,3.6,31,,,L029
R2866,,,4.5,192,L005
R2867,3,17,3.1,227,L033
R2868,3.7,37,4,174,L064
R2869,3.6,31,4.3,334,L050
R2870,2.8,28,3.8,956,L064
R2871,,,4,211,L079
R2872,3.6,46,,,L044
R2873,3.6,31,,,L199
R2874,3,28,3.9,22,L121
R2875,3,33,,,L177
R2876,,,3.3,129,L025
R2877,3.2,37,3.9,99,L112
R2878,2.9,27,3.3,24,L220
R2879,3.5,33,3.9,60,L221
R2880,3.2,22,3.9,57,L089
R2881,3.4,29,3.5,168,L007
R2882,2,4,,,L005
R2883,3,38,4,322,L067
R2884,3.5,35,3.7,1187,L076
R2885,3.6,31,3.7,1621,L075
R2886,3,28,3.4,1257,L090
R2887,3.7,22,4.1,106,L044
R2888,3.6,34,3.7,53,L097
R2889,3.8,32,4.2,416,L037
R2890,3.2,29,4.3,937,L007
R2891,,,2.5,422,L092
R2892,3.6,36,,,L057
R2893,3.6,30,4.4,267,L007
R2894,,,3.4,1258,L075
R2895,3.6,45,4.1,663,L096
R2896,,,3.9,28,L007
R2897,2.6,20,,,L027
R2898,3,36,,,L105
R2899,2.6,28,3.8,340,L023
R2900,3.1,40,3.7,370,L041
R2901,3.6,34,3.9,847,L036
R2902,,,3.3,203,L001
R2903,3.7,30,3.9,66,L006
R2904,3.7,29,4.2,384,L268
R2905,3.5,24,,,L020
R2906,2.5,10,,,L012
R2907,3.4,15,3.6,245,L028
R2908,3.5,25,4.3,258,L025
R2909,3.3,27,4.4,1743,L268
R2910,3.4,18,4.2,505,L060
R2911,3.4,42,4.4,831,L076
R2912,,,3.8,594,L048
R2913,3.4,9,,,L025
R2914,3.5,35,3.5,697,L028
R2915,3.4,10,,,L157
R2916,3.6,20,,,L105
R2917,3.6,45,4,462,L007
R2918,3.7,32,,,L012
R2919,3.4,23,3.7,109,L110
R2920,3.4,27,3.9,73,L030
R2921,3,27,,,L033
R2922,3.5,30,4.4,254,L045
R2923,3,29,3.9,653,L096
R2924,3.3,30,,,L011
R2925,3.1,29,3.5,262,L010
R2926,,,3.4,194,L068
R2927,3.4,22,,,L003
R2928,2.8,25,,,L011
R2929,,,3.7,73,L006
R2930,3.4,19,,,L038
R2931,3,26,4.2,314,L016
R2932,2.7,10,,,L222
R2933,3.9,22,4.1,434,L017
R2934,3.4,28,3.9,514,L054
R2935,,,2.4,477,L007
R2936,3.2,34,3.9,17,L037
R2937,3.8,20,3.9,68,L007
R2938,3.7,27,3.8,162,L005
R2939,3.4,27,3.8,227,L022
R2940,2.8,17,3.6,452,L096
R2941,,,3.8,1004,L050
R2942,3.5,20,,,L223
R2943,3.7,31,4.2,362,L064
R2944,3.3,21,,,L003
R2945,,,4.2,947,L008
R2946,2.9,32,,,L050
R2947,2.8,40,3.5,1890,L053
R2948,3.3,28,,,L224
R2949,3.6,12,3.2,60,L080
R2950,,,3.7,361,L060
R2951,3.9,36,3.8,322,L031
R2952,2.7,33,,,L024
R2953,3.7,33,,,L053
R2954,3,27,3.9,102,L005
R2955,3.7,32,3.9,217,L007
R2956,3,22,,,L022
R2957,3.7,22,3.8,217,L032
R2958,3.5,33,3.6,48,L004
R2959,3.2,24,3.4,828,L028
R2960,,,4.4,513,L268
R2961,,,3.5,32,L045
R2962,3.6,29,3.8,227,L005
R2963,2.9,15,,,L024
R2964,2.6,30,4,268,L037
R2965,,,3.7,39,L005
R2966,2.8,30,3.8,166,L068
R2967,3.7,24,3.8,873,L026
R2968,3.6,24,4.2,613,L036
R2969,3.5,26,4.2,1188,L009
R2970,3,29,,,L119
R2971,3.6,23,,,L138
R2972,2.5,30,3.7,1145,L023
R2973,,,2.8,185,L010
R2974,3.6,15,4,326,L027
R2975,2.9,17,3.5,872,L001
R2976,2.3,19,3,68,L037
R2977,3.4,29,,,L063
R2978,,,3.9,1463,L075
R2979,3.2,32,3.9,1433,L019
R2980,,,3.6,93,L069
R2981,,,4,160,L025
R2982,3.8,21,3.2,43,L094
R2983,3.6,19,,,L011
R2984,3.4,28,4,616,L026
R2985,,,4,90,L017
R2986,3.4,21,,,L013
R2987,3.1,21,3.5,225,L036
R2988,,,3.8,719,L050
R2989,2.9,22,3.3,73,L022
R2990,,,3.8,203,L037
R2991,3,16,3.7,1039,L075
R2992,,,3.4,802,L003
R2993,3.8,28,3.9,21,L090
R2994,3.6,10,3.3,20,L001
R2995,,,3.6,403,L088
R2996,3.4,26,,,L074
R2997,3.8,35,,,L003
R2998,3.4,25,3.6,55,L268
R2999,3.7,34,,,L061
R3000,,,4.1,1645,L023
R3001,,,3.9,13,L011
R3002,,,3.7,1512,L008
R3003,3.6,33,3.9,21,L268
R3004,3.6,26,,,L037
R3005,,,3.7,39,L035
R3006,3.4,29,3.8,191,L030
R3007,3.5,28,,,L016
R3008,,,3.5,1117,L050
R3009,,Not enough Dining Reviews,,,L044
R3010,,,4.3,166,L044
R3011,2.8,15,3.7,658,L053
R3012,2.8,27,3.4,1480,L006
R3013,3.7,16,,,L054
R3014,,,3.9,53,L001
R3015,3.6,18,4.4,232,L001
R3016,3.1,38,3.8,2132,L017
R3017,3.3,24,3.9,251,L004
R3018,3.5,24,3.7,181,L037
R3019,3.6,34,3.9,4618,L028
R3020,3,28,3.9,255,L074
R3021,,,3,491,L063
R3022,2.9,23,,,L070
R3023,3,27,3.6,115,L052
R3024,3.6,30,3.9,76,L075
R3025,3.1,18,,,L055
R3026,3.5,25,3.2,35,L075
R3027,3.5,19,,,L139
R3028,3.2,27,,,L088
R3029,,,3.2,76,L036
R3030,,,3.6,418,L042
R3031,3.4,24,,,L030
R3032,3.8,18,4.2,328,L022
R3033,,,,,L008
R3034,,,3.7,768,L029
R3035,3.7,23,,,L044
R3036,3.8,24,4.1,132,L025
R3037,3.2,20,4,186,L003
R3038,3.5,20,,,L214
R3039,3.6,19,3.8,65,L268
R3040,2.7,30,4,386,L008
R3041,3.7,29,3.8,2086,L027
R3042,2.6,32,,,L005
R3043,3.1,11,4.3,220,L023
R3044,3.1,13,,,L225
R3045,3.7,32,4,299,L042
R3046,3.4,29,3.9,287,L007
R3047,,,3.7,332,L012
R3048,3.4,24,3.6,997,L060
R3049,,,4.3,410,L018
R3050,3,32,,,L042
R3051,3.2,21,3.8,116,L007
R3052,3.5,31,,,L105
R3053,3.5,15,3.8,151,L050
R3054,3.3,32,4,1005,L110
R3055,2.8,24,3.4,780,L044
R3056,,,3.9,22,L007
R3057,3.1,21,3.9,35,L037
R3058,3.5,25,4.3,250,L002
R3059,,,3.9,90,L029
R3060,,Not enough Dining Reviews,,,L195
R3061,,,3.5,152,L042
R3062,3.1,24,3.7,142,L025
R3063,3.5,31,,,L091
R3064,,,3.6,224,L004
R3065,3.4,33,4,417,L010
R3066,3.3,23,3.6,128,L025
R3067,3.6,18,,,L023
R3068,3.2,21,3.9,41,L018
R3069,2.7,29,,,L049
R3070,3.4,23,3.3,37,L033
R3071,,,3.5,173,L096
R3072,3.5,28,3.9,67,L001
R3073,3.4,22,3.6,138,L001
R3074,3.2,27,,,L105
R3075,3.3,14,3.9,68,L028
R3076,3.6,33,3.7,299,L050
R3077,3.5,23,3.8,52,L037
R3078,3.5,22,4.1,502,L080
R3079,3.4,38,3.3,27,L075
R3080,3.4,18,,,L026
R3081,,,3.9,17,L038
R3082,3.5,29,3.7,1495,L044
R3083,3.6,21,,,L018
R3084,,,4,108,L036
R3085,,,4.3,414,L052
R3086,3.3,14,,,L010
R3087,3.8,23,3.9,67,L010
R3088,,,3.7,306,L025
R3089,3.4,30,3.8,1181,L076
R3090,3.7,25,,,L075
R3091,2.9,20,,,L221
R3092,2.8,30,3.6,1494,L031
R3093,,,2.8,439,L007
R3094,2.1,22,,,L226
R3095,,,3.4,473,L036
R3096,3.8,28,,,L076
R3097,3.4,12,3.8,258,L010
R3098,3.1,28,3.9,1443,L006
R3099,3.6,27,3.9,36,L020
R3100,3,25,3.3,359,L017
R3101,,,2.6,97,L085
R3102,2.8,27,3.7,42,L042
R3103,3.6,25,4,893,L003
R3104,3.6,19,3.6,645,L050
R3105,,,3,13,L268
R3106,3.7,28,4,102,L027
R3107,3,27,,,L029
R3108,2.5,28,,,L188
R3109,3.6,13,4,172,L075
R3110,3,23,3.8,197,L227
R3111,3.3,33,4,518,L044
R3112,,,3.9,23,L034
R3113,3.5,21,,,L038
R3114,2.9,21,,,L047
R3115,2.9,24,3.5,91,L052
R3116,3,25,3.7,251,L035
R3117,3.5,26,,,L010
R3118,,,3.2,73,L033
R3119,3.2,26,3.6,612,L017
R3120,3.5,29,3.6,1374,L044
R3121,3.6,24,,,L124
R3122,3.5,26,,,L089
R3123,,,4.1,613,L004
R3124,3.9,16,4.3,133,L112
R3125,2.7,20,2.9,332,L008
R3126,3.2,8,3.8,283,L110
R3127,2.5,26,2.6,558,L037
R3128,3.1,19,,,L008
R3129,3.5,23,3.2,72,L096
R3130,3.5,33,3.6,1452,L075
R3131,3.6,27,3.9,72,L023
R3132,3.4,21,,,L061
R3133,3.5,22,4.2,69,L044
R3134,3.5,23,4,324,L076
R3135,,,3.4,120,L001
R3136,3.6,15,3.9,48,L183
R3137,3.7,29,,,L076
R3138,2.7,20,,,L001
R3139,3.4,23,3.5,95,L102
R3140,3.3,29,,,L004
R3141,3.6,25,,,L032
R3142,3.6,23,4.2,287,L061
R3143,,,3.9,46,L012
R3144,2.9,32,3.3,63,L031
R3145,3.7,23,4,226,L004
R3146,3.6,31,3.9,2884,L028
R3147,3.1,17,3.2,147,L004
R3148,2.7,22,3.5,470,L010
R3149,,,3.6,1123,L010
R3150,3.7,22,3.7,521,L018
R3151,2.3,16,,,L228
R3152,3.6,28,4.3,241,L077
R3153,3,16,,,L032
R3154,,,2.7,132,L027
R3155,3.4,32,3.8,302,L010
R3156,,,3.1,177,L037
R3157,2.6,26,3.4,1411,L025
R3158,3.4,18,,,L124
R3159,,,4.6,78,L032
R3160,3.2,25,3.7,568,L013
R3161,3.7,26,4,485,L001
R3162,3.7,19,3.3,212,L044
R3163,2.9,22,3.7,226,L001
R3164,2.5,26,,,L082
R3165,3.5,25,3.9,305,L110
R3166,3.6,18,,,L032
R3167,3.6,27,,,L060
R3168,3.6,24,4.2,134,L028
R3169,3.1,26,3.6,713,L121
R3170,,,2.9,368,L033
R3171,3.4,20,,,L070
R3172,3.8,33,,,L057
R3173,3.3,30,3.9,1249,L007
R3174,3.2,13,3.8,98,L042
R3175,3,7,,,L110
R3176,3.6,18,,,L034
R3177,2.3,9,,,L077
R3178,,,4.2,131,L019
R3179,3.1,16,4,176,L058
R3180,3.3,29,,,L071
R3181,,,3.8,899,L075
R3182,,,4.1,132,L027
R3183,3.1,25,4,268,L071
R3184,2.8,28,,,L067
R3185,,,3.3,19,L023
R3186,3.6,25,,,L003
R3187,,,3.9,30,L011
R3188,2.9,28,3.7,47,L080
R3189,3.5,27,4,269,L089
R3190,3.5,28,3.7,412,L044
R3191,3.3,21,,,L015
R3192,,,,,L020
R3193,2.9,26,3.8,742,L013
R3194,2.7,24,3.2,76,L017
R3195,3.1,26,3.6,947,L033
R3196,3.4,22,,,L051
R3197,3.5,25,3.9,639,L089
R3198,3.8,26,4.4,503,L023
R3199,3.6,23,,,L013
R3200,2.9,21,3.6,279,L046
R3201,,,,,L060
R3202,2.8,26,,,L050
R3203,3.6,22,,,L001
R3204,,,2.9,134,L001
R3205,,,3.3,860,L003
R3206,3.1,19,3,524,L044
R3207,3.4,27,,,L047
R3208,2.7,13,,,L131
R3209,,,3.3,762,L036
R3210,,,3.9,13,L018
R3211,3,9,3.6,110,L044
R3212,3.6,27,3.9,36,L012
R3213,,,3.7,62,L023
R3214,3,23,4,107,L034
R3215,,,4.4,265,L051
R3216,3.3,25,4,357,L004
R3217,3.3,15,3.9,363,L024
R3218,,,3.6,1072,L063
R3219,3.3,14,3.8,746,L044
R3220,,,3.7,44,L010
R3221,3.7,37,,,L027
R3222,3.2,28,3.6,1874,L044
R3223,,,3.6,1315,L037
R3224,3,16,2.8,190,L067
R3225,3.1,31,3.7,482,L010
R3226,,,3.6,553,L004
R3227,3.5,34,,,L026
R3228,3.2,31,4.1,64,L109
R3229,2.6,22,4,313,L012
R3230,3.8,21,,,L041
R3231,,,3.3,433,L033
R3232,2.8,17,3.8,36,L069
R3233,2.2,21,,,L229
R3234,3.2,5,3.5,351,L099
R3235,3.8,15,,,L050
R3236,2.8,18,,,L016
R3237,2.9,17,4.2,124,L013
R3238,3.1,31,3.6,493,L063
R3239,3.3,29,,,L003
R3240,3.6,25,,,L005
R3241,2.3,13,,,L230
R3242,3.1,29,,,L042
R3243,,,3.9,78,L042
R3244,,,4.1,205,L069
R3245,2.6,20,,,L042
R3246,2.8,17,3.7,390,L051
R3247,3.3,26,3.7,1438,L102
R3248,3.1,24,3.6,427,L029
R3249,,,3.9,190,L010
R3250,3.3,32,,,L071
R3251,2.6,15,3.4,894,L037
R3252,3.7,28,3.8,513,L119
R3253,3.6,37,3.5,379,L016
R3254,3.3,24,3.8,110,L042
R3255,3.6,25,4,116,L010
R3256,3.3,18,,,L001
R3257,,,3.4,466,L089
R3258,,,3.3,78,L027
R3259,,,,,L077
R3260,3.3,23,3.4,210,L005
R3261,3.7,27,3.7,170,L053
R3262,3.4,21,3.4,60,L088
R3263,3.3,15,3.9,122,L004
R3264,,,3.4,26,L097
R3265,3,23,3.5,755,L037
R3266,3.5,22,4.1,124,L007
R3267,2.6,12,,,L032
R3268,3.7,31,,,L053
R3269,3.4,22,3.7,50,L044
R3270,3.4,25,,,L005
R3271,3.2,28,3.3,1188,L033
R3272,3.2,19,,,L008
R3273,3.6,14,3.8,175,L003
R3274,,,3.9,20,L051
R3275,3,25,3.7,959,L070
R3276,3.3,11,3.7,244,L077
R3277,3.4,25,,,L001
R3278,,,4.1,220,L056
R3279,3.6,13,,,L017
R3280,3.7,9,3.8,115,L042
R3281,3.6,19,4.1,237,L042
R3282,3.7,29,3.9,2209,L074
R3283,3.5,26,4,739,L016
R3284,3.3,16,4,271,L068
R3285,3.8,27,4.2,2105,L008
R3286,,,3.5,131,L077
R3287,,,3,403,L053
R3288,3.4,26,3.9,27,L027
R3289,2.8,20,,,L268
R3290,2.6,26,3.9,91,L085
R3291,3.1,21,4,526,L076
R3292,3.4,21,3.9,94,L127
R3293,3.4,22,,,L076
R3294,2.8,26,4.1,921,L004
R3295,3.3,27,4.3,1251,L080
R3296,3.3,19,3.8,1514,L044
R3297,,,4.3,435,L016
R3298,3.2,7,3.8,119,L005
R3299,3.8,30,4.3,285,L056
R3300,3.9,25,4.3,661,L034
R3301,,,,,L050
R3302,,,4.7,590,L009
R3303,3.1,10,4.2,193,L004
R3304,,,4,326,L065
R3305,3.3,22,,,L105
R3306,2.6,27,,,L231
R3307,3.6,14,,,L061
R3308,,,3.9,20,L011
R3309,3.4,17,4.2,699,L065
R3310,,,3.5,80,L007
R3311,3.6,24,3.7,133,L013
R3312,3.3,27,4.2,287,L065
R3313,,,3.6,76,L090
R3314,3,18,3.8,51,L007
R3315,3.1,19,3.9,136,L050
R3316,,,3.3,1000,L006
R3317,3.4,21,3.9,56,L035
R3318,3.5,16,3.9,96,L024
R3319,2.4,25,,,L226
R3320,,,3.9,179,L077
R3321,3.6,12,,,L014
R3322,,,3.9,38,L042
R3323,3.5,8,3.9,51,L092
R3324,3.7,23,,,L003
R3325,,,3.5,36,L007
R3326,3.3,25,3.7,1142,L044
R3327,3.5,30,4.2,711,L010
R3328,3.2,23,,,L054
R3329,3.2,25,4.1,462,L017
R3330,3.4,23,3.8,2293,L053
R3331,3.7,21,,,L112
R3332,3.2,22,3.9,61,L075
R3333,,Not enough Dining Reviews,,,L029
R3334,3.2,26,,,L044
R3335,3.6,17,,,L011
R3336,,,3.9,16,L061
R3337,3.3,24,,,L085
R3338,3.1,30,,,L177
R3339,,,4.1,523,L088
R3340,3.5,17,,,L017
R3341,3.5,21,3.6,617,L075
R3342,,,3.9,60,L027
R3343,3.4,23,3.9,42,L036
R3344,3.1,28,4,607,L071
R3345,3.6,18,,,L012
R3346,3.5,20,,,L021
R3347,,,3.6,272,L025
R3348,3.5,25,3.1,1300,L096
R3349,3.7,23,,,L166
R3350,3.3,16,3.6,499,L005
R3351,2.9,14,,,L058
R3352,,,3.9,19,L021
R3353,3.7,13,3.8,302,L050
R3354,,,3.9,256,L051
R3355,,,3.1,277,L027
R3356,3.3,17,,,L051
R3357,3.6,23,,,L005
R3358,3.5,21,3.9,40,L031
R3359,,,4,1917,L088
R3360,3.4,20,4,163,L090
R3361,,,3.9,42,L011
R3362,3.6,23,3.2,83,L027
R3363,3.5,25,4,344,L008
R3364,3.1,26,3.4,1681,L089
R3365,3.2,20,,,L029
R3366,3.5,33,,,L009
R3367,,,4.3,241,L101
R3368,3.6,30,3.9,71,L054
R3369,3.1,25,,,L112
R3370,3.4,13,3.9,44,L028
R3371,3.3,15,,,L044
R3372,3.5,13,3.9,236,L017
R3373,2.9,18,,,L212
R3374,3.5,29,3.9,59,L077
R3375,3.5,15,3.9,46,L031
R3376,,,4.1,640,L010
R3377,3.5,14,,,L001
R3378,3.5,25,3.9,50,L003
R3379,3.3,18,,,L031
R3380,3.4,7,,,L042
R3381,3.7,23,3.5,795,L031
R3382,3,18,,,L010
R3383,3.6,12,,,L080
R3384,3.1,19,,,L177
R3385,3.9,17,,,L036
R3386,3.5,19,,,L037
R3387,2.9,21,3.9,869,L044
R3388,3.6,24,4.3,167,L004
R3389,,,3.9,191,L034
R3390,3.1,19,3.9,48,L021
R3391,3.3,11,,,L007
R3392,3.2,19,3.9,50,L042
R3393,3.3,26,3.8,63,L060
R3394,3.3,23,3.7,100,L077
R3395,3.5,17,3.2,109,L023
R3396,2.6,26,,,L232
R3397,3.3,13,3.9,634,L033
R3398,,,3.3,113,L018
R3399,3.6,27,,,L060
R3400,3.1,10,3.9,749,L036
R3401,,,3.8,101,L268
R3402,,,3.3,71,L012
R3403,3.3,19,4.2,139,L022
R3404,3.2,23,3.5,499,L019
R3405,3.3,16,,,L233
R3406,3,23,3.1,472,L023
R3407,3.5,21,3.3,156,L010
R3408,3.5,11,,,L066
R3409,2.7,10,,,L048
R3410,3.7,16,,,L014
R3411,3.1,20,,,L082
R3412,3.9,9,3.9,47,L092
R3413,,,4.3,102,L011
R3414,3.7,24,,,L011
R3415,3.7,12,,,L026
R3416,3.3,7,3.9,72,L008
R3417,3.7,20,,,L268
R3418,3.1,15,3.7,186,L076
R3419,3.8,20,,,L026
R3420,2.8,11,3.6,257,L028
R3421,3.3,18,3.7,200,L060
R3422,,,,,L097
R3423,3.7,18,,,L013
R3424,,,3.7,127,L035
R3425,,,2.8,196,L037
R3426,3.7,26,3.7,181,L010
R3427,3.4,16,4.2,154,L016
R3428,3,8,,,L234
R3429,3.7,14,,,L038
R3430,,,3.8,128,L040
R3431,3.7,25,3.9,1261,L071
R3432,3.8,22,3.7,1076,L022
R3433,3.6,18,3.6,348,L027
R3434,2.9,22,3.2,970,L268
R3435,3.6,22,,,L060
R3436,,,4.2,167,L041
R3437,3.5,15,3.4,384,L052
R3438,,,3.9,304,L071
R3439,3.4,19,3.6,227,L007
R3440,,,3.9,96,L034
R3441,3.8,24,,,L076
R3442,2.8,11,3.2,742,L090
R3443,3.5,19,3.9,65,L060
R3444,3.8,23,,,L268
R3445,3.6,17,,,L117
R3446,2.8,20,3.4,234,L017
R3447,3.5,15,4.2,174,L065
R3448,,,3.9,103,L068
R3449,,,3.9,307,L001
R3450,3.4,14,,,L008
R3451,3.6,8,,,L011
R3452,2.7,22,,,L184
R3453,3.4,18,3.9,390,L031
R3454,3.2,19,3.8,610,L001
R3455,3.1,16,3.7,212,L096
R3456,3.4,18,,,L127
R3457,,,3.5,598,L001
R3458,,,3.9,16,L010
R3459,3,17,3.9,40,L046
R3460,3.1,15,4.2,309,L109
R3461,2.9,16,3.9,716,L027
R3462,3.4,22,,,L101
R3463,,,3.7,786,L089
R3464,,,3.9,55,L010
R3465,,,3.9,26,L025
R3466,3.6,12,3.5,29,L019
R3467,3.5,25,,,L268
R3468,,,4.2,70,L090
R3469,3.1,22,3.9,130,L051
R3470,3.1,22,3.3,38,L063
R3471,3.8,18,,,L022
R3472,3.6,18,,,L008
R3473,,,3.6,101,L019
R3474,2.5,19,,,L236
R3475,3.3,15,3.9,29,L056
R3476,2.8,8,3.8,100,L099
R3477,3.2,17,3.9,47,L030
R3478,3.3,19,4,226,L006
R3479,,,3.8,169,L037
R3480,2.9,17,3.5,98,L002
R3481,3.4,10,,,L047
R3482,3.5,6,,,L096
R3483,3.4,18,3.9,1084,L027
R3484,3.5,12,,,L044
R3485,,Not enough Dining Reviews,,,L001
R3486,3.8,17,,,L025
R3487,,,3.7,94,L089
R3488,,,3.6,114,L076
R3489,3.3,23,3.4,679,L080
R3490,3.4,14,4.1,126,L067
R3491,,,2.8,16,L042
R3492,,,,,L023
R3493,,,3.8,256,L033
R3494,3.5,11,4,593,L069
R3495,3.1,13,3.7,291,L044
R3496,,,2.7,140,L097
R3497,3.4,21,4,504,L065
R3498,2.9,22,3.5,696,L005
R3499,2.9,20,3.7,1573,L050
R3500,3.5,21,4,1020,L019
R3501,3.2,28,,,L193
R3502,3.3,24,3.9,328,L036
R3503,3.6,17,,,L034
R3504,,,4,528,L039
R3505,3.5,20,4,242,L051
R3506,2.9,22,3.1,1828,L036
R3507,3.4,11,3.9,69,L011
R3508,3.7,20,3.7,138,L036
R3509,3.3,16,,,L079
R3510,3.7,14,,,L010
R3511,3.5,22,3.7,43,L004
R3512,,,3.6,69,L088
R3513,2.9,21,,,L089
R3514,2.7,18,3.4,329,L055
R3515,2.5,18,,,L077
R3516,,,4.2,227,L020
R3517,3,18,,,L025
R3518,,,3.9,29,L001
R3519,2.9,21,,,L018
R3520,3.4,11,3.6,399,L096
R3521,3,22,3.6,1305,L017
R3522,3.7,17,,,L025
R3523,3.2,18,3.7,51,L011
R3524,3.4,26,,,L031
R3525,,,3.3,106,L097
R3526,3.3,20,3.5,457,L031
R3527,,,2.9,184,L029
R3528,3.3,22,3.9,339,L052
R3529,,,4.1,245,L268
R3530,,,4,310,L041
R3531,3.1,14,2.6,63,L074
R3532,3.6,20,,,L070
R3533,3.4,17,3.8,46,L004
R3534,,,3.6,412,L063
R3535,,,,,L022
R3536,2.7,11,3.3,168,L036
R3537,2,4,,,L110
R3538,,,4,460,L032
R3539,3.4,17,,,L044
R3540,3.1,24,3.7,1324,L013
R3541,3.4,14,3.9,161,L054
R3542,3.3,13,,,L096
R3543,3.6,22,3.9,77,L008
R3544,,,3.9,56,L051
R3545,3.5,20,4.2,114,L003
R3546,,,3.9,191,L033
R3547,3.6,18,3.9,208,L017
R3548,3.6,23,,,L080
R3549,3.3,11,,,L143
R3550,3.4,17,3.9,131,L050
R3551,,,3.9,54,L016
